     10 Chaudhuri, K.N.
      2 Chaudhuri, P.K.
      1 Chavasse, Ruth A.
     10 Checkland, S.G.
      1 Cheeseman, Nic
      1 Ch-en, C.-J.
      5 Cheney, C.R.
      1 Chernyshova, Natalya
      1 Cherry, G.E.
      6 Cherry, Steven
      1 Cheshire, V.
      6 Chester, D.N.
      1 Chew, Geoffrey A.
      8 Cheyne, A.C.
      3 Chibnall, Marjorie M.
      1 Childs, D.
      7 Childs, J.C.R.
      1 Childs, John
      1 Childs, John C. R.
     10 Childs, John C.R.
      1 Childs, Wendy
      4 Childs, Wendy R.
      3 Chinn, Carl S.A.
      1 Chinn, C.S.A.
      1 Chinnery, J.D.
      1 Chisholm, M.D.L.
      1 Chitnis, A.C.
      1 Chonaill, Bronagh Ni
      4 Choueiri, Y.
      1 Christie, A.H.
     18 Christie, I.R.
      4 Christie, Neil
      1 Christie, N.J.
      4 Chrysostomides, Julian
      2 Church, C.H.
      1 Church, Clive H.
      4 Church, R.A.
      1 Church, R.J. Harrison
      2 Church, Roy A.
      1 Church, Stephen D.
      2 Claeys, Gregory R.
      3 Clancy, Thomas
      1 Clancy, Thomas O.
      3 Clapp, B.W.
      1 Clapson, Mark
      1 Clapson, Mark I.
      1 Clapson, Mark J.
      2 Clarence-Smith, William G.
      2 Clark, B.D.
      3 Clark, Christopher M.
      1 Clark, D.S.T.
      1 Clarke, C.G.
      1 Clarke, E.
      3 Clarke, E.S.
      1 Clarke, Georgia
      1 Clarke, Georgia M.
      1 Clarke, Helen
      2 Clarke, J.C.
      1 Clarke, J.F.
      1 Clarke, John C.
      5 Clarke, Meaghan E.
      8 Clarke, Peter F.
     17 Clarke, P.F.
      1 Clark, G. de N.
      3 Clark, G.S.R. Kitson
      2 Clark, Ian
      1 Clark, M.N.
      1 Clark, N.
      2 Clark, P.A.
      6 Clark, Peter A.
      1 Clark, Philip
      1 Clarkson, D.W.  Harkness     and L.A.
      5 Clarkson, L.A.
      1 Clarkson, Leslie A.
      1 Clavin, Patricia
      3 Clavin, Patricia M.
      4 Clay, C.G.A.
      1 Clayton, Ronald W.
      1 Clayton, R.W.
      2 Clear, Caitríona
      1 Clementi, Dione R.
      1 Cliff, A.D.
      3 Clifton, R.
      5 Clogg, Richard R.M.
     12 Clogg, R.R.M.
      3 Clough, C.H.
      3 Clout, H.D.
      1 Clout, Hugh D.
     19 Clunas, Craig
      1 Coates, A.W.
      2 Coates, D.
      1 Coates, Peter
      3 Coates, Peter A.
      9 Coats, A.W.
      1 Cobban, A. B.
      1 Cobban, A.B.
     24 Cobb, R.C.
      1 Cockshut, A. O. J.
      1 Coffey, John
      1 Coffey, John R.D.
      1 Cohen, G.A.
      3 Cohen, P.S.
      1 Cohen, R.
      1 Cohn, A.J.
      1 Cohn, E.J.
      1 Cohn, H.J.
      2 Cohn, Samuel
      1 Coker, C.
      1 Coker, Christopher
     15 Coleman, B.I.
      1 Coleman, Bruce
      5 Coleman, Bruce I.
      9 Coleman, D.C.
      1 Coleman, Edward
      2 Coleman, Janet
      5 Coleman, Marie
      1 Coleman, Olive P.
      4 Cole, Nicholas
      4 Coles, P.H.
      1 Coles, Tim
      2 Cole, Terence F.
      4 Cole, T.F.
      1 Cole, Tim
      6 Cole, W.A.
      5 Coley, N.G.
      2 Coley, Noel G.
      1 Collier, J.G.
      1 Collier, Peter
      3 Collier, S.D.W.
      1 Collini, Stefan
      1 Collini, Stefan A.
      1 Collins, B.W.
      1 Collins, C. Doreen E.
      3 Collins, David N.
      3 Collins, D.N.
      1 Collins, Edward J.T.
      8 Collins, E.J.T.
      1 Collins, Irene
      1 Collins, L.
      1 Collins, Leslie J.D.
      3 Collins, M.
      2 Collins, Michael
      9 Collinson, P.
      7 Collinson, Patrick
      1 Collinson, Peter
      1 Collins, Patricia S.
      1 Collins, T.
      4 Collins, Tony
      3 Collis, J.R.
      1 Colls, R.
      1 Colls, Robert
      1 Colomb, Claire
      1 Colson, A.J.
      5 Colson, R.F.
      1 Coltham, S.W.
     10 Colvin, H.M.
     13 Comerford, Richard V.
      1 Compton, Francis G.
      1 Condrau, Flurin M.
      1 Coningham, Robin
      1 Conisbee, P.
     11 Connelly, Mark
      5 Connelly, Mark L.
     11 Connolly, Sean J.
      1 Connolly, S.J.
      1 Constable, Philip J.
      1 Constantine
     12 Constantine, S.
     12 Constantine, Stephen
      3 Conway, Martin
      1 Conway,  Martin H.
      1 Conway, M.H.
      1 Conway, S.R.
      1 Conway, Stephen
      4 Conway, Stephen R.
      5 Conyne, George R.
      1 Cook, A.E.
      1 Cook, Harold
      1 Cook, Harold J.
      1 Cook, R. M.
      2 Cook, Robert J.
      1 Coole, Diana
      1 Coombe, T.
      1 Coones, Paul
      1 Cooper, A.E.W.
      1 Cooper, E. Helen
      1 Cooper, John
      2 Cooper, J.P.
      1 Cooper, Kate
      1 Cooper, Martin
      3 Cooper, M.B.
      2 Cooper, R.A.
      3 Coopey, Richard C.
      5 Cooter, Roger
      4 Cooter, Roger J.
      1 Cope, G.
      2 Copley, A.R.H.
      1 Coppel, Stephen
      1 Coppock, J.T.
      4 Corbett, David
      1 Corbett, David Peter
      1 Corbett, David Peters
      1 Corbridge, Stuart E.
      1 Corfield, Penelope  J.
     19 Corfield, Penelope J.
      1 Cormack, Robin
      1 Cornell, Tim
      2 Cornell, Timothy J.
      4 Cornell, T.J.
      1 Corner, D.J.
      1 Cornford, J.F.
      1 Cornford, J.P.
      1 Cornish, William R.
      4 Cornish, W.R.
      4 Cornwall, J. Mark
      1 Cornwall, Mark
      1 Corona, Gabriella
      9 Corsi, Pietro
      1 Corthorn, Paul
      5 Cosgrave, Michael
      2 Cosgrave, Mike
      1 Cosgrove, D.E.
      1 Cosgrove, Denis E.
      2 Cosgrove, Dennis E.
      2 Coss, Peter
      2 Coss, Peter R.
      2 Coss, P.R.
      1 Costambeys, Marios
      1 Cottrell, Philip
      2 Cottrell, Philip L.
      1 Cottrell, P.J.
      3 Cottrell, P.L.
      4 Coull, J.R.
      1 Coulsen, N.
      1 Coulston, Jonathan
      1 Coulston, Jonathan C.N.
      1 Coulton, J.J.
      1 Coulton, John J.
      1 Couper, Alastair
      4 Cousens, S.H.
      3 Cowan, Alexander F.
      6 Cowan, C.D.
      1 Cowan, D.
      1 Cowan, Edward J
      7 Cowan, Edward J.
      1 Cowan, E. J.
      1 Cowan, Ian B.
     11 Cowan, I.B.
      1 Cowan, P.D.
      4 Coward, B.
      2 Coward, Barry
      3 Cowdrey, H.E.J.
      1 Cowen, Janet  M.
      9 Cowie, Evelyn E.
      4 Cowling, M.J.
      1 Cowman, Krista
      4 Cox, Catherine
      1 Cox, Jeffrey J.
      2 Cox, J.J.
      2 Cox, J.W.
      3 Cox, N.C.
      1 Cox, W.H.
      1 Cracknell, K.
      2 Crafts, N.
      2 Crafts, N.F.R.
      1 Cragoe, Matthew F.
      2 Craig, David
      1 Craig, G.M.
      4 Craig, R.S.
      3 Cramp, Rosemary J.
      3 Crampton, Richard J.
      3 Crampton, R.J.
      1 Crane, Stephen
      1 Crang, 0
      1 Crang, Phil
      3 Crankshaw, David
      1 Cranston, M.W.
      6 Crawford, Barbara E.
      6 Crawford, Catherine J.
      3 Crawford, Martin S.
      1 Crawford, M. H.
      2 Crawford, M.H.
     12 Crawford, Michael H.
      1 Crawford, M.S.
      1 Crawley, C.W.
      1 Cregeen, E.
      1 Cregeen, E.R.
      2 Creighton, H.C.
      1 Crick, B.
      1 Crick, B.R.
      5 Crick, Julia C.
      1 Crimmin, Patricia K.
      1 Cripps, T.F.
      3 Crisp, Olga
      1 Critchley, J.S.
      2 Croft, J. Pauline
      1 Croft, Pauline
      1 Cromartie, Alan D.T.
      3 Crombie, A.C.
      3 Crompton, Francis G.
      1 Crompton, Frank
      1 Crompton, G.W.
      6 Cromwell, Valerie
      3 Crone, Patricia
      1 Crone, Rosalind
     11 Cronin, Maura
      2 Cronin, Michael J.
      1 Crook, David
      6 Crook, David R.
      3 Crooke, Elizabeth
      1 Crook, Harold J.
      3 Crook, J. A.
      2 Crook, J.A.
      9 Crook, J.M.
      7 Crook, Joseph Mordaunt
      1 Crook, M.
      2 Crook, Malcolm H.
      1 Crook, M.H.
      1 Crosland, Maurice
      8 Crosland, M.P.
      2 Cross, A.G.
      3 Crossick, Geoffrey J.
      5 Crossick, G.J.
      1 Cross, Jonathan
      3 Crossley, B. Paul
      1 Crossley, David W.
      5 Crossley, D.W.
      1 Crossley, Paul
      6 Crossley, Paul B.
      1 Crossman, V.
      3 Cross, M. Claire
      2 Cross, M.  Claire
      1 Crouch, C.J.
      3 Crouch, David B.
      1 Crouch, D.B.
      2 Crowson, Nicholas J.
      1 Crowther, Anne
      1 Crowther, B.
     10 Crowther, M. Anne
      1 Crowther, Paul D.
      1 Crozier, A.J.
      1 Crozier, Andrew J.
      6 Cubitt, Catherine
      8 Cubitt, Catherine R.E.
      1 Cubitt, Geoffrey
      3 Cubitt, Geoffrey T.
      1 Cullen, C.
      4 Cullen, Christopher
      2 Cullis, Philip J.
      4 Cull, Nicholas J.
      2 Cullum, Patricia
      4 Cullum, Patricia H.
      1 Cummings, A.J.G.
      7 Cumpston, I. Mary
      2 Cunliffe, B. W.
      3 Cunliffe, B.W.
      4 Cunliffe, M.F.
      3 Cunningham, Andrew R.
      2 Cunningham, A.R.
      1 Cunningham, Gail
      4 Cunningham, H.St.C.
      1 Cunningham, Hugh C.
      6 Cunningham, Hugh St. C.
      5 Cunningham, Hugh St.C.
      1 Cunningham, John
      1 Cunningham, M.
      1 Cunningham, P.J.
      1 Cunningham, Stephen
      1 Cunningham, Steve
      1 Cunningham, Valentine
      1 Cunningham, Valentine D.
      1 Cunningham, V.D.
      1 Cuomo, Serafina
      1 Cupitt, D.
      1 Curran, J.R.A.
      1 Currie, R.
      2 Curry, Anne
      1 Curry, Anne E
      7 Curry, Anne E.
      1 Curthoys, Mark C.
      2 Curtin, Mary Ellen
      4 Curtis, T.C.
      9 Curwen, C.A.
      2 Cushing, Kathleen G.
      2 Cust, Richard P.
      4 Cust, R.P.
      3 Dabhoiwala, Faramerz
      8 Dakin, D.
      1 Dalglish, Christopher
      1 Dal Lago, Enrico
      1 Dallek, Robert
      5 Daly, Mary E.
      2 Daly, Miriam A.
      1 Dampier, Helen
      1 Danchev, A.
      1 Dandelion, Ben
      2 Daniels, C. M.
      3 Daniels, C.M.
      4 Daniels, Gordon
      1 Daniels, S.
      5 Daniels, S.J.
      2 Daniels, Stephen
      1 Daniels, Steven
      4 Darby, H.C.
      2 Darlington, R.R.
      2 Da Rold, Orietta
      2 Daruvala, Susan
      1 Darwin, G.J.
      8 Darwin, J.G.
     19 Darwin, John G.
      1 D'Aughton, Malgorzata
      3 Daunton, Martin
     12 Daunton, Martin J.
      8 Daunton, M.J.
      2 Davey, Christopher J.
      1 Davey, Peter J.
      1 David A. Turton
      1 David, E.I.
      1 David, M.
      5 Davidoff, Leonore
      1 Davidson, Nicholas
      5 Davidson, Nicholas S.
      2 Davidson, Nick
      2 Davidson, R.
      1 Davidson, R.F.
      1 Davie, G.E.
      2 Davies, A.
      2 Davies, Andrew M.
      1 Davies, C.C.
      2 Davies, Clifford S.L.
      1 Davies, Colin
      5 Davies, C.S.L.
      1 Davies, D.J.
      1 Davies, G.
      1 Davies, Gareth
     12 Davies, Gareth B.
      1 Davies, G.C.B.
      2 Davies, I. Norman R.
      4 Davies, I.N.R.
      5 Davies, J.
      1 Davies, Jeffrey L.
      5 Davies, J.K.
      1 Davies, John A.
      3 Davies, John K.
      1 Davies, Matthew
      7 Davies, Owen
      1 Davies, Peter
      2 Davies, Peter J.
      1 Davies, P.L.
      3 Davies, P.N.
      1 DAvies, R.
      5 Davies, R.G.
      1 Davies, R.H.C.
      2 Davies, Richard G.
      1 Davies, R R
      5 Davies, R.R.
      1 Davies, R Rees
      3 Davies, R. Rees
      5 Davies, R.W.
      1 Davies, Sarah
      2 Davies, Wendy
      1 Davies, Wendy  E.
      3 Davies, Wendy E.
      1 Davies, W.H.
      1 Davis, Christopher M.
      1 Davis, J.
      2 Davis, J.A.
      7 Davis, J.F.
      4 Davis, John
      1 Davis, John A.
      5 Davis, John H.
      1 Davis, John H.R.
      2 Davis, John R.
      2 Davis, R.
      1 Davis, R. H. C.
      1 Davis, R.H.C.
      2 Davis, R.J.
      2 Davis, Virginia G.
      4 d'Avray, David
     10 d'Avray, David L.
      1 D'Avray, David L.
      1 d'Avray, D.L.
      2 Dawson, P.F.
      1 Dawson, R.S.
      1 Day, A.C.L.
      4 Day, A.F.
      2 Daybell, James
      1 Day, David V.
      1 Deakin, N.D.
      2 Dean, Dennis W.
      4 Dean, D.W.
      1 Deane, B.
      1 Deane, Phyllis M.
      1 Dean, Laura
      1 Dean, Trevor
      6 Deas, Malcolm D.
     31 Deas, M.D.
      2 de Bellaigue, Christina
      1 de Bellaigue, Christine
     13 de Casparis, J.G.
      2 De Groot, Gerald J.
      1 De Groot, Gerard J.
      1 De Groot, G.J.
      3 De Groot, Jerry
      3 de Groot, Joanna
      1 de Groot, Joanna C.
      1 Deighton, A.
      2 Deighton, A.F.
      2 Deighton, Anne
      4 Deighton, Anne F.
      1 Delaine, Janet
      1 DeLaine, Janet
      1 Delefont, Dennis J.
      1 Deletant, Dennis
      3 Deletant, Dennis J.
      1 Deletant, D.J.
      2 de Madariaga, Isabel
      8 Dendrinos, Charalambos
      1 Denley, Peter R.
      2 Dennis, Flora
      1 Dennison, Elizabeth P.D.
      1 Dennison, E. Patricia
      1 Dennis, Richard
      4 Dennis, Richard J.
      3 Denton, Jeffrey H.
     10 Denton, J.H.
      1 Derow, P.S.
      3 Derry, John W.
      3 Derry, J.W.
      1 Desai, M.
      1 Desai, M.J.
      1 de Ste. Croix, G. E. M.
      1 de Ste. Croix, G.E.M.
      3 Deuchler, Martina
     16 Deutsch, Jan-Georg
      1 Devine, Thomas
      4 Devine, Thomas M.
      9 Devine, T.M.
      2 de Visscher, Eva
     16 Devji, Faisal
      1 Devlin, D.D.
      1 Devlin, Judith
      1 de Weerdt, Hilda
      2 Dewey, C.J.
      1 Deyermond, A. D.
      1 Diamond, Derek R.
      2 Diamond, D.R.
      4 Dickens, A.G.
      1 Dickens, P.G.
      1 Dickinson, G.C.
      4 Dickinson, Harry T.
     14 Dickinson, H.T.
      1 Dickinson, J.
      1 Dickinson, J.C.
      1 Dickinson, O.T.
      1 Dickinson, P.
      3 Dickinson, P.G.M.
      3 Dickson, David
      2 Dickson, M.G.
      3 Dickson, M. Gary
      1 Dickson, Peter G.M.
      3 Dickson, P.G.M.
      1 Dieckmann, Christoph
      1 Diemberger, Hildegard
      9 Digby, Anne
      2 Dilks, David N.
     24 Dilks, D.N.
      1 Dilley, Andrew
      1 Dimsdale, N.H.
      2 Dimsdale, Nicholas
      1 Dimsdale, Nicholas H.
      1 Dingley, J.
      2 Dingwall, Helen M.
      5 Dinwiddy, J.R.
      4 Ditchburn, David M.
      3 Ditchfield, G.M.
      5 Ditchfield, Grayson
      3 Ditchfield, Grayson M.
      2 Ditchfield, Simon R.
     12 Divall, Colin
      1 Dixon, P.
      4 Dixon, Philip W.
     12 Dixon, P.W.
      2 Dixon, Simon M.
      1 Dixon, Thomas
      1 Doan, Laura
      1 Dobson, Alan P.
      1 Dobson, B.
      1 Dobson, B.T.
      2 Dobson, Mary J.
     18 Dobson, R.B.
      1 Dobson, R. Barrie
      6 Dockrill, Michael L.
     16 Dockrill, M.L.
      5 Dockrill, Saki
      4 Dodd, Gwilym
      2 Dodds, Ben
      2 Dodds, Benjamin
      2 Dodge, Hazel
      1 Dodgshon, R.A.
      2 Dodgshorn, R.A.
      3 Dodgshorn, Robert A.
      1 Dodson, C.J.
      2 Dodwell, Barbara
      1 Doherty, Charles
      6 Doherty, Gabriel
      1 Dolley, M.
      1 Donajgrodski, Antony P.
      1 Donald, Moira
      1 Donaldson, C.I.
     17 Donaldson, G.
      1 Dondi, C.
      1 Donelan, M.D.
      3 Donnachie, Ian L.
      9 Donnachie, I.L.
      1 Donnelly, T.
      1 Donnelly, Tom
      1 Donoughue, B.
      1 Donovan, Oliver M.T.
      7 Dooley, Terence
      1 Dooling, Wayne L.
      1 Doran, Susan
      1 Doree, S.G.
      1 Dore, R.P.
      1 Dorward, D.C.
      1 Dossett, Catherine
      7 Dossett, Kate M.
      1 Douch, R.
      1 Dougall, James
      1 Doughty, M.W.
      1 Douglas, D.
      2 Dow, Frances D.
      1 Dowling, Alan
      1 Dowling, Maria J.C.
      2 Downes, D.M.
      6 Downey, Declan
      3 Doyle, Barry
      1 Doyle, P.
      3 Doyle, Shane
      4 Doyle, Shane D.
      1 Doyle, W.
      2 Doyle, William
      1 Drace-Francis, Alex
      1 Draisey, John
      1 Drayton, Richard
      1 Dresch, Paul K.
      1 Dresser, Madge
      2 Dresser, Madge J.
      2 Drewery, B.
      1 Drewett, J.R.
      1 Dreyfus, Laurence
      1 Drinkwater, J. F.
      1 Drisceoil, Donal
      1 Driscoll, Stephen
      6 Driscoll, Stephen T.
      1 Driver, Felix
      8 Driver, Felix F.
      1 Driver, F.F
      1 Driver, Professor Felix F.
      1 Drought, A.B.
      1 Drummond, D.
      1 Drummond, I.M.
      1 Drummond-Thompson, Philip
      1 Drummond-Thompson, Philip H.
      1 Drus, Ethel
      9 Du Boulay, F.R.H.
      1 Dubow, Saul H.
      4 Duckham, B.F.
      1 Dudbridge, G.
      3 Dudbridge, Glen
      5 Duffield, I.
      5 Duffield, Ian
      1 Duffin, P. Anne
      9 Duffy, E.
      7 Duffy, Eamon
      7 Duffy, M.
     24 Duffy, Michael
      2 Duffy, Seán
      1 Duggan, Anne J.
      8 Duggan, Christopher J.H.
      5 Dugmore, C.W.
      2 Duits, Rembrandt
      4 Duke, A.C.
      1 Duke, Alastair C.
      1 Duke, Alistair C.
      1 Duke, F.
      1 Duke, Francis
      1 Dukes, P.
      7 Dukes, Paul
      1 Dummett, A.
      1 Dumville, David M.
      7 Dumville, David N.
      5 Dumville, D.N.
      1 Dunbabin, Jean
      3 Dunbabin, Jean H.
      6 Dunbabin, J.P.D.
     14 Duncan, A.A.M.
      1 Duncan, A.H.
      2 Duncan, A.M.
      1 Duncan, Archibald A.M.
      1 Duncan-Jones, Katherine
      1 Duncan-Jones, Katherine D.
      1 Duncan, J.S.
      1 Duncan, S.S.
      4 Dunkerley, James
      1 Dunleavy, P.J.
      2 Dunne, Denise
      2 Dunne, John
      3 Dunn, J.M.
      1 Dunn, John
      4 Dunn, Marilyn
      1 Dunn, Marilyn J.
      1 Dunstan, G.R.
      1 Dunthorne, H.L.A.
      2 Dunthorne, Hugh L.A.
      3 Dupree, Marguerite
      1 Dupree, Marguerite W.
      1 Durham, Martin
      1 Durie, Alastair
      1 Durie, Alastair J.
      1 Dutton, David
      1 Dutton, D.J.
      2 Dwyer, Claire
      2 Dyer, A.D.
      1 Dyer, Alan D.
      3 Dyer, C.C
      4 Dyer, C.C.
     16 Dyer, Christopher C.
      1 Dyer, Geoffrey P.
      2 Dyhouse, Carol A.
      1 Dymond, D.P.
      1 Dyson, K.H.F.
      1 Dyson, Timothy P.G.
      1 Eagleton, T.F.
      4 Eales, Jacqueline S.
      1 Ealham, Chris
      1 Eames, J. V. H.
      4 Eames, J.V.H.
      7 Earle, P.
      1 Earle, Peter
      4 Earle, Rebecca
      1 Earles, M.P.
      1 Earle, T.
      1 Earle, T.F.
      1 Earner-Byrne, Lindsey
      1 Easson, A.
      1 Easterling, Patricia E.
      4 Eastmond, Antony
      6 Eastwood, David S.
      1 Eatwell, J.L.
      1 Edbury, P.
      1 Edbury, Peter
      1 Edbury, Peter W.
      2 Eden, P.M.G.
      4 Edgerton, D.
      1 Edgerton, David
      7 Edgerton, David E.H.
      2 Edwards, Andrew C.
      1 Edwards, Bronwen
      7 Edwards, David
      1 Edwards, D.L.
      1 Edwards, Elizabeth
      1 Edwards, E.W.
      1 Edwards, G.R.
      5 Edwards, Jason
      1 Edwards, J.H.
      2 Edwards, Kathleen
      2 Edwards, M.
      1 Edwards, M.J.
      9 Edwards, O.D.
      2 Edwards, O. Dudley
      3 Edwards, Owen Dudley
      2 Edwards, Peter
      1 Edwards, Peter R.
      1 Eggleston, S.J.
      1 Ehrenschwendtner, Marie-Luise
      1 Ehrlich, C.
      1 Ehrman, J.P.W.
      3 Eldridge, C.C.
      2 Eldridge, Colin
      3 Eldridge, Colin C.
      1 Elias, J.H.
      1 Elliot, Rosemary
      1 Elliott, B.A.
      2 Elliott-Bateman, M.R.
      3 Elliott, J.H.
      7 Elliott, John
      1 Elliott, Keith
      1 Elliott, Marianne J.
     11 Ellis, E.L.
      2 Ellis, Geoffrey J.
      2 Ellis, G.J.
      1 Ellis, Joyce M.
      8 Ellis, Katharine
      2 Ellis, Katharine J.
      2 Ellison, James
      1 Ellison, James R.V.
      1 Ellison, Mary L.
      7 Ellison, Mary L.A.
      1 Ellis, P.D.
      2 Ellis, Robert
      3 Ellis, Steven
      5 Ellis, Sylvia
      4 Elsner, Jas
      1 Elston, Mary-Ann
      1 Eltis, David
      4 Elton, Geoffrey
     41 Elton, G.R.
      1 Elvin, J. Mark D.
      3 Elvin, J.M.D.
      5 Elwell-Sutton, L.P.
      2 Emery, F.V.
      1 Emilia, Jamroziak
      1 Emmerson, T.
     11 Emsley, C.
     11 Emsley, Clive
      3 Endfield, Georgina
      6 Englander, D.
      1 English, Barbara  A.
      3 English, Barbara A.
      1 Ennew, J.
      1 Entwistle, N.J.
      1 Epstein, Larry
      3 Erdozain, Dominic
      2 Erickson, Charlotte  J.
      5 Erickson, Charlotte J.
      5 Erickson, J.
      1 Ernst, Waltraud
      1 Ernst, W.H.C.
      1 E. Schulze, Kristin
      2 Esdaile, Charles J.
      1 Eskine-Hill, H.H.
      1 Estall, R.C.
      1 Esteves, R.P.
      3 Esteves, Rui
      1 Etchingham, Colmán
      1 Evans, B.J.
     17 Evans, E.J.
      3 Evans, Eric J.
      1 Evans, Gillian D.
      3 Evans, Gillian R.
      1 Evans, H.D.
      2 Evans, P.C.C.
      7 Evans, R.H.
      8 Evans, Richard J.
      5 Evans, R.J.
      5 Evans, R.J.W.
     15 Evans, Robert J.W.
      1 Evans, T.E.
     12 Everitt, A.M.
      1 Evison, Vera I.
      2 Ewen, Shane
      1 Ewing, K.D.
      1 Eyal, J.
     17 Fage, J.D.
      1 Fagge, Roger
      1 Fairclough, A.
      1 Falconer, Isobel
      6 Falkus, M.E.
      1 Farias, Paulo F. de Moraes
     10 Farias, P.F. de M.
      1 Farmer, B.H.
      1 Farmer, D. H.
      1 Farmer, D.H.
      2 Farnie, D.A.
      1 Farrar, K.R.
      1 Farrar, W.V.
      1 Farrell, M.
      5 Farr, I.
      1 Farr, Ian
      2 Farrie, D.A.
      1 Farr, Martin
      1 Faulkes, A. R.
      6 Faure, David W.
      1 Faure, D.W.
      1 Fawcett, Louise L.
      2 Fear, Andrew T.
      3 Fearon, Peter S.
      1 Featherstone, Kevin
      1 Fedorowich, E. Kent
      2 Fedorowich, Kent
      3 Feehan, Laurie J.
      5 Feinstein, C.H.
     12 Feinstein, Charles H.
      1 Feldman, Daniel M.
      2 Feldman, David M.
      1 Fell, Alison
      1 Feller, Laurent
      1 Femia, J.V.
      3 Fenlon, I.A.
      1 Fenlon, Iain A.
      3 Fennell, J.L.I.
      3 Fenske, James
      1 Fenwick, J.R.K.
      1 Ferdinand, Christine
      3 Ferente, Serena
      1 Ferguson, Niall C.
     25 Ferguson, W.
      1 Ferns, H.S.
      1 Feroz A.K. Yasamee
      1 Ferriter, Diarmaid
      5 Feuchtwanger, E.J.
      1 F.H. Hilliard
      2 Fielden, K.
      1 Fielden, Kenneth
      3 Field, F.
     15 Fieldhouse, D.K.
      1 Fielding, A.J.
      1 Fielding, S.J.
      4 Figes, Orlando G.
      1 Figlio, K.
      1 Fincham, K.C.
      3 Fincham, Kenneth
      4 Fincham, Kenneth C.
      1 Finch, Jonathan
      1 Finch, M.H.J.
      1 Finer, S.E.
      2 Finlay, Richard J.
      4 Finlayson, G.B.A.M.
      3 Finley, M. I.
      2 Finley, M.I.
      1 Finney, Patrick B.
      3 Finnis, J.M.
      1 Finnis, John
      4 Finn, Margot
      1 Firth, A.E.
      2 Fischer, Conran J.
      1 Fischer, D.V.
      1 Fisera, V.C.
      1 Fisher, A.J.
      1 Fisher, C.A.
      5 Fisher, D.J.V.
      1 Fisher, D.S.V.
     10 Fisher, F.J.
      6 Fisher, H.E.S.
      2 Fisher, H.E. Stephen
      9 Fisher, H.J.
      2 Fisher, John
      7 Fisher, J.R.
      2 Fisher, Kate
      2 Fisher, Nicholas R.E.
      1 Fisher, Nick
      1 Fisher, N.W.
      1 Fisher, R.R.
      1 FitzGerald, Alison
      1 FitzGerald, E.K.V.
      1 FitzGeraldn, E.V.K.
      1 Fitzgerald, Patrick
      1 Fitzpatrick, Antonia
      3 Fitzpatrick, David
      1 Fitzpatrick, Martin H.
      1 Fitzpatrick, M.H.
      1 Fitzsimmons, V.
      4 Flanagan, Marie Therese
      1 Flavell, R.
      1 Fleeman, J.D.
      1 Fleet, Kate
      1 Fleming, Peter
      2 Fletcher, A.J.
      2 Fletcher, Anthony J.
      2 Fletcher, Jennifer M.
      2 Fletcher, R.A.
      1 Fletcher, Richard A.
      4 Flinn, M.W.
      1 Flint, Kate
      1 Flood-Page, C.M.
      1 Floud, R.
      5 Floud, R.C.
      1 Floud, Roderick
      1 Flower, J.E.
      1 Flynn, William
      5 Flynn, William T.
      1 Foard, Glenn
      1 Foellmer, Moritz J.
      1 Fogg, Kevin
      1 Folly, Martin
      1 Foong Khong, Yuen
      2 Foote, P.G.
      1 Footitt, Hillary
      3 Foot, M.R.D.
      2 Foot, R.
      4 Foot, Rosemary
      3 Foot, Rosemary J.
      6 Foot, Sarah
      2 Foot, Sarah R.I.
      1 Forbes, A.D.W.
      5 Forbes, D.
      4 Forbes, E.G.
      3 Ford, G. Alan
      1 Ford, Graham
      4 Ford, T.D.
      1 Foreman-Peck, James S.
      1 Foreman-Peck, J.S.
      1 Forey, Alan J.
      1 Forgacs, D.A.
      1 Forres, Ian
      7 Forrest, A.I.
      3 Forrestal, Alison
      4 Forrest, Alan
      5 Forrest, Alan I.
      2 Forrester, John
      6 Forrest, Ian
      1 Forrest, W. G. G.
      4 Forrest, W.G.G.
      1 Forster, Anthony W.
     24 Forster, G.C.F.
      1 Forster, Gordon C.F.
      1 Forster, P.G.
      1 Forsyth, C.F.
      1 Forsyth, W.J.
      1 Forte, Angelo
      2 Fortescue, W.A.I.
      3 Fortna, Benjamin
      2 Fortna, Benjamin C.
      3 Forty, J.A.
      1 Forty, J. Adrian
      6 Foster, Andrew W.
      1 Foster, A.W.
      2 Foster, D.
      1 Foster, G.C.F.
      1 Foster, Ian
      1 Foster, I.L.
      2 Foster, J.
      1 Foster, J.O.
      1 Foster, John
      1 Foster, K.
      3 Foster, R.F.
      4 Foster, R.F. (Roy)
     10 Foster, Robert F. (Roy)
      1 Foster, Roy
      1 Foulkes, R.G.
      1 Fouracre, Paul
      1 Fouracre, Paul J.
      1 Fowkes, F.B.M.
      1 Fowler, Bridget
      1 Fowler, Chris
      1 Fowler, F.J.
     14 Fowler, K.A.
      1 Fowler, Ken A.
      1 Fowles, A.J.
      1 Fox, A.
      1 Fox, Adam P.
      6 Foxhall, Lin
      8 Fox, Harold S.A.
      7 Fox, H.S.A.
      1 Fox, Joanne C.
      1 Foxon, D.
      1 Fox, R.
      1 Fox, R.J. Lane
      6 Fox, Robert
      1 Foyle, A.M.
      2 Frame, R.F.
      1 Frame, Robin F.
      1 France, John
      1 Francis, Martin
      3 Frankish, A.
      3 Franklin, David G.
      1 Franklin, Peter
      1 Franklin, Simon
