      5 Fryer, W.R.
      5 French, David W.
      5 French, Christopher J.
      5 Fraser, W. Hamish
      5 Fraser, D.
      5 Forrest, Alan I.
      5 Forbes, D.
      5 Flynn, William T.
      5 Floud, R.C.
      5 Fisher, D.J.V.
      5 Feuchtwanger, E.J.
      5 Feinstein, C.H.
      5 Farr, I.
      5 Evans, R.J.W.
      5 Evans, R.J.
      5 Erickson, J.
      5 Erickson, Charlotte J.
      5 Elwell-Sutton, L.P.
      5 Ellis, Sylvia
      5 Edwards, Jason
      5 Dumville, D.N.
      5 Dugmore, C.W.
      5 Duffield, Ian
      5 Duffield, I.
      5 Dockrill, Saki
      5 Ditchfield, Grayson
      5 Dinwiddy, J.R.
      5 Davis, John H.
      5 Davies, R.W.
      5 Davies, R.R.
      5 Davies, R.G.
      5 Davies, J.K.
      5 Davies, J.
      5 Davies, C.S.L.
      5 Davidson, Nicholas S.
      5 Davidoff, Leonore
      5 Daniels, S.J.
      5 Daly, Mary E.
      5 Cunningham, Hugh St.C.
      5 Crossley, D.W.
      5 Crossick, G.J.
      5 Crick, Julia C.
      5 Cosgrave, Michael
      5 Cooter, Roger
      5 Conyne, George R.
      5 Connelly, Mark L.
      5 Colson, R.F.
      5 Coley, N.G.
      5 Coleman, Marie
      5 Coleman, Bruce I.
      5 Clogg, Richard R.M.
      5 Clarkson, L.A.
      5 Clarke, Meaghan E.
      5 Cheney, C.R.
      5 Chandavarkar, R.S.
      5 Chandarvarkar, Raj S.
      5 Cavallo, Sandra
      5 Caunce, Stephen
      5 Burrell, R.M.
      5 Burns, Arthur
      5 Brunton, Deborah
      5 Brown, J.
      5 Browning, R.
      5 Brown, A.H.
      5 Brett, Michael
      5 Booth, Alan E.
      5 Blinkhorn, R.M.
      5 Blanchard, I.S.W.
      5 Berry, Helen
      5 Benson, J.
      5 Beckett, J.C.
      5 Barker, R.S.
      5 Barker, Hannah
      5 Ayton, Andrew C.
      5 Ashton, Nigel J.
      5 Arnot, Margaret L.
      5 Allen, D.F.
      5 Alcock, L.
      5 Abramsky, C.A.
      4 Zimmer, Oliver
      4 Young, M.J.L.
      4 Youings, Joyce A.
      4 Yorke, Barbara A.E.
      4 Yale, D.E.C.
      4 Woolrych, A.H.
      4 Woolf, S.J.
      4 Windsor, P.
      4 Whatley, Christopher A.
      4 Weindling, Paul J.
      4 Wear, Andrew
      4 Watt, Donald Cameron
      4 Wathey, Andrew B.
      4 Ward, Matthew C.
      4 Wanklyn, M.D.G.
      4 Wallace, W.V.
      4 Vincent, Mary
      4 Van Houts, Elisabeth M.C.
      4 Tyerman, Christopher J.
      4 Twitchett, D.C.
      4 Tumelty, J.J.
      4 Tuck, Stephen G.N.
      4 Trebilcock, R. Clive
      4 Towle, Philip A.
      4 Toulalan, Sarah
      4 Thorpe, H.
      4 Thorpe, Andrew
      4 Thorne, C.G.
      4 Thomson, Guy P.C.
      4 Thompson, Noel W.
      4 Thompson, John A.
      4 Thompson, Dorothy  K.G.
      4 Thomas, Peter D.G.
      4 Thomas, Keith
      4 Taylor, Stephen J.C.
      4 Tadman, Michael
      4 Szreter, Simon R.S.
      4 Sykes, A.
      4 Swift, J.
      4 Sutherland, Gillian R.
      4 Summerfield, A. Penny
      4 Storey, R.L.
      4 Stockwin, J. Arthur A.
      4 Stephenson, A. Jill R.
      4 Steedman, Carolyn
      4 Stanwood, F.J.
      4 Stafford, William
      4 Spiers, Edward M.
      4 Snodgrass, A.M.
      4 Smith, David M.
      4 Smith, Crosbie W.
      4 Smith, Crosbie
      4 Smith, Catherine Delano
      4 Slater, T.R.
      4 Skinner, Simon
      4 Sked, A.
      4 Sims, R.L.
      4 Simon, B.
      4 Simmons, R.C.
      4 Sim, David
      4 Shukman, Harold
      4 Short, B.M.
      4 Shoemaker, Robert B.
      4 Sheils, William
      4 Sheeran, George
      4 Shafer, Byron E.
      4 Seton-Watson, G.H.N.
      4 Sefton, H.R.
      4 Searle, G.R.
      4 Scribner, Robert W.
      4 Schlenther, B.S.
      4 Schaffer, Simon J.
      4 Scammell, G.V.
      4 Saul, Nigel E.
      4 Sassoon, Donald
      4 Sanderson, G.N.
      4 Sabri-Tabrizi, G.R.
      4 Ryan, A.N.
      4 Rubenstein, N.
      4 Rowett, J.S.
      4 Rosser, A. Gervase
      4 Rosen, Fred
      4 Rohl, J.C.G.
      4 Robertson, A.J.
      4 Roberts, B.C.
      4 Riviere, P.G.
      4 Richmond, Colin F.
      4 Richardson, Roger C.
      4 Reid, A.J.
      4 Rees Jones, Sarah
      4 Rees, E. Arfon
      4 Reddaway, P.B.
      4 Read, J.S.
      4 Rawson, Jessica
      4 Ranson, E.
      4 Ramsden, John A.
      4 Ramm, Agatha
      4 Pulzer, Peter G.J.
      4 Pryce, A. Huw
      4 Prunty, Jacinta
      4 Price, Simon R.F.
      4 Prestwich, Menna
      4 Pressnell, L.S.
      4 Power, M.J.
      4 Porter, Dorothy E.
      4 Pollard, A.J.
      4 Phillips, G.A.
      4 Pevsner, N.B.L.
      4 Perrie, Maureen P.
      4 Penman, Michael A.
      4 Payne, P.L.
      4 Pavlowitch, St.K.
      4 Passmore, Kevin
      4 Paseta, Senia
      4 Parry, Jonathan P.
      4 Parker, N.G.
      4 Paris, Michael J.
      4 Ormrod, Mark
      4 Orme, N.I.
      4 O'Malley, M.
      4 Ollerenshaw, Philip G.
      4 Ohlmeyer, Jane H.
      4 O'Donnell, Ruán
      4 O'Donaghue, Heather
      4 Obelkevich, James
      4 Norton, E. Christopher
      4 North, J.A.
      4 Northedge, F.S.
      4 Norman, E.R.
      4 Nicholls, Anthony J.
      4 Newman, Simon
      4 Neve, Michael R.
      4 Nash, Susie M.
      4 Myers, A.R.
      4 Munro, J.F.
      4 Mouzelis, N.P.
      4 Mort, Frank
      4 Morris, Robert J.
      4 Morris, C.D.
      4 Morgan, Prys T.J.
      4 Morgan, David A.L.
      4 Moore, Robert
      4 Moore, James
      4 Mombauer, Annika
      4 Miller, Nicola A.
      4 Millar, Fergus G.B.
      4 Mettam, R.C.
      4 McVey, Ruth T.
      4 McTighe, Sheila
      4 McLoughlin, Dympna
      4 McKibbin, Ross I.
      4 McConnel, James
      4 McBride, Ian R.
      4 Mayr-Harting, H.M.R.E.
      4 Mawby, Spencer W.
      4 Massing, Jean Michel
      4 Mason, T.W.
      4 Mason, J.F.A.
      4 Martin, Vanessa A.
      4 Martin, R.
      4 Martin, Jane
      4 Marks, Richard
      4 Major, J.S.H.
      4 Maiolo, Joseph
      4 MacKenzie, J.M.
      4 Macfarlane, L.J.
      4 Macdougall, N.A.T.
      4 Lyttleton, N.A.O.
      4 Lutton, Rob
      4 Lowerson, John R.
      4 Lowe, Roy A.
      4 Lowden, John H.
      4 Lovell, J.C.
      4 Loud, Graham
      4 Loades, David M.
      4 Lieven, D.C.B.
      4 Liddle, Joanna
      4 Lewis, R.A.
      4 Letwin, W.
      4 Lentin, Antony
      4 Leese, Roger
      4 Leese, R.
      4 Lawson, J.
      4 Lawrence, Jon
      4 Lawrence, Christopher J.
      4 Lawrence, C.H.
      4 Lawrence, Anne E.
      4 Larkin, M.J.M.
      4 Lane, Joan
      4 Lampert, E.
      4 Lambton, Ann K.S.
      4 Lake, P.G.
      4 Kuhrt, Amélie T.L.
      4 Koch, H.W.
      4 Knights, Mark
      4 Kirk, J.
      4 King, P.D.
      4 King, E.J.
      4 Kidd, Colin C.
      4 Kelly, William
      4 Keil, I.J.E.
      4 Judd, D.O.
      4 Jones, J.G.
      4 Jones, D.K.
      4 Johnson, Robert
      4 Johnson, N.
      4 Johnson, G.
      4 Johnes, Martin O.
      4 John, E.
      4 Jerram, Leif
      4 Jennings, Paul
      4 Jenkins, G.H.
      4 Jenkins, E.W.
      4 Jeffreys-Jones, R.
      4 Jefferys, Kevin
      4 James, A.M.
      4 Jacyna, Stephen
      4 Jack, M.A.
      4 Hurstfield, J.
      4 Hunt, R.W.
      4 Humphries, Jane
      4 Hughes, Lindsey A.J.
      4 Howells, B.E.
      4 Howell, D.W.
      4 Howe, Anthony C.
      4 Howard-Johnston, J.D.
      4 Housley, Norman J.
      4 House, J.P.H.
      4 House, John P.H.
      4 Hotson, Howard
      4 Hopkin, David M.
      4 Hood, R.G.
      4 Holt, Richard
      4 Hodges, Sarah
      4 Hodder, B.W.
      4 Hinton, J.S.
      4 Hinchcliff, P.B.
      4 Hill, J.E.C.
      4 Hey, D.G.
      4 Hempton, D.N.
      4 Hawkins, M.J.
      4 Hawkes, Sonia E.
      4 Havinden, M.A.
      4 Hatcher, M.J.
      4 Harris, A.
      4 Harries, Jill D.
      4 Harding, Vanessa A.
      4 Hamerow, Helena F.
      4 Hamerow, Helena
      4 Hämäläinen, Pekka
      4 Halsey, A.H.
      4 Hall, Marie B.
      4 Haldon, John F.
      4 Haldon, J.F.
      4 Haffenden, P.S.
      4 Grimley, Matthew
      4 Griffith, William P.
      4 Grenville, John A.S.
      4 Greengrass, M.
      4 Greene, K.
      4 Green, C.K.
      4 Green, Adrian G.
      4 Gray, M.
      4 Gould, William R.
      4 Goodman, David C.
      4 Goodings, R.F.
      4 Goldman, Lawrence N.
      4 Gildea, Robert
      4 Gaunt, Richard
      4 Gash, N.
      4 Garson, R.A.
      4 Garnett, Jane
      4 Fulford, Michael G.
      4 Freedman, L.
      4 Foster, R.F. (Roy)
      4 Forrest, W.G.G.
      4 Forrest, Alan
      4 Ford, T.D.
      4 Forbes, E.G.
      4 Foot, Rosemary
      4 Flinn, M.W.
      4 Flanagan, Marie Therese
      4 Finn, Margot
      4 Finlayson, G.B.A.M.
      4 Fincham, Kenneth C.
      4 Figes, Orlando G.
      4 Elton, Geoffrey
      4 Elsner, Jas
      4 Edgerton, D.
      4 Eastmond, Antony
      4 Earle, Rebecca
      4 Eames, J.V.H.
      4 Eales, Jacqueline S.
      4 Dyer, C.C.
      4 Dunn, Marilyn
      4 Dunkerley, James
      4 Duke, A.C.
      4 Duckham, B.F.
      4 Doyle, Shane D.
      4 Dodd, Gwilym
      4 Dixon, Philip W.
      4 Ditchburn, David M.
      4 Dickinson, Harry T.
      4 Dickens, A.G.
      4 Devine, Thomas M.
      4 Dennis, Richard J.
      4 Deighton, Anne F.
      4 Dean, D.W.
      4 Day, A.F.
      4 d'Avray, David
      4 Davis, John
      4 Davies, I.N.R.
      4 Darby, H.C.
      4 Daniels, Gordon
      4 Cust, R.P.
      4 Curtis, T.C.
      4 Cunningham, H.St.C.
      4 Cunliffe, M.F.
      4 Cullum, Patricia H.
      4 Cull, Nicholas J.
      4 Cullen, Christopher
      4 Craig, R.S.
      4 Cox, Catherine
      4 Cowling, M.J.
      4 Coward, B.
      4 Cousens, S.H.
      4 Coull, J.R.
      4 Cornwall, J. Mark
      4 Cornish, W.R.
      4 Cornell, T.J.
      4 Corbett, David
      4 Cooter, Roger J.
      4 Conway, Stephen R.
      4 Collins, Tony
      4 Cole, T.F.
      4 Coles, P.H.
      4 Cole, Nicholas
      4 Clay, C.G.A.
      4 Church, R.A.
      4 Chrysostomides, Julian
      4 Christie, Neil
      4 Choueiri, Y.
      4 Childs, Wendy R.
      4 Chartres, J.A.
      4 Charles-Edwards, T.M.
      4 Chapman, Stanley D.
      4 Chadwick, H.
      4 Cecil, H.P.
      4 Ceadel, Martin E.
      4 Catterall, Peter P.
      4 Carr, W.
      4 Caplan, Jane
      4 Cant, R.G.
      4 Butterfield, H.
      4 Butler, L.H.
      4 Burk, Kathleen M.
      4 Brunt, P. A.
      4 Brown, R.A.
      4 Brown, Keith M.
      4 Brown, I.G.
      4 Brown, C.
      4 Broun, Dauvit E.
      4 Brooks, P.N.
      4 Brooks, C.
      4 Brock, W.R.
      4 Brigden, Susan E.
      4 Brigden, Susan
      4 Bridge, F.R.
      4 Bridbury, A.R.
      4 Breuning, Eleanor C.M.
      4 Brett, M.
      4 Brett, Annabel S.
      4 Bradshaw, Brendan I.
      4 Bowman, Alan K.
      4 Bowman, A.K.
      4 Bossy, J.A.
      4 Borsay, Anne
      4 Bolton, Brenda M.
      4 Blinkhorn, R. Martin
      4 Blakemore, H.
      4 Bingham, Adrian C.
      4 Bindoff, S.T.
      4 Billinge, M.D.
      4 Bielenberg, Andy
      4 Betts, Paul
      4 Best, G.F.A.
      4 Berridge, Virginia
      4 Bernard, G.W.
      4 Beinart, William
      4 Beaumont James, Tom
      4 Beales, Derek E.D.
      4 Bátonyi, Gábor
      4 Bates, D.R.
      4 Bassett, Steven R.
      4 Baron, Nicholas
      4 Barnard, T.C.
      4 Barlow, F.
      4 Bannerman, John W.M.
      4 Balzaretti, Ross
      4 Baker, J.H.
      4 Ayers, Tim
      4 Austin, Gareth M.
      4 Ashton, R.
      4 Archer, Ian W.
      4 Ansari, K. Humayun
      4 Anderson, M.S.
      4 Anderson, D.M.
      4 Anderson, David
      4 Allen, Mark A.
      4 Aldous, Richard
      4 Aldgate, A.K.
      4 Abrams, Lynn C.
      3 Zheng, Yangwen
      3 Yelling, J.A.
      3 Yasamee, Feroz A.K.
      3 Yapp, Malcolm E.
      3 Wright, V.
      3 Wright, A.D.
      3 Wormald, C. Patrick
      3 Wordie, J. Ross
      3 Worden, A. Blair
      3 Woolgar, Christopher M.
      3 Wood, D.P.J.
      3 Wogan-Browne, Jocelyn
      3 Withrington, Donald J.
      3 Wise, M.J.
      3 Wilson, Sarah G.
      3 Wilson, Sarah
      3 Wilson, D.M.
      3 Wilson, Andrew
      3 Willis, Justin
      3 Williamson, T.M.
      3 Williamson, P.A.
      3 Williams, Lawrence A.
      3 Williams, L.A.
      3 Williams, G.W.
      3 Williams, D.T.
      3 Wilks, M.J.
      3 Wildman, Charlotte
      3 Whyte, William
      3 Whittaker, C.R.
      3 Whitehand, J.W.R.
      3 Whitehand, Jeremy W.R.
      3 Whitby, L.M.
      3 Webster, Wendy
      3 Watts, Ruth
      3 Watts, Karen
      3 Watts, John L.
      3 Watt, D.E.R.
      3 Waswo, Ann
      3 Warren, A.J.
      3 Warne, Christopher M.
      3 Warhurst, P.R.
      3 Ward-Perkins, Bryan
      3 Ward-Perkins, B.R.
      3 Ward, Paul J.
      3 Walsh, J. R.
      3 Walker, R.F.
      3 Walker, D.P.
      3 Waddington, Lorna L.
      3 Waddington, Geoffrey G.T.
      3 Vollans, Eleanor C.
      3 Vaughan, William
      3 Vaughan, Megan A.
      3 Vance, Norman
      3 Vamplew, Wray
      3 Ursinus, M.O.H.
      3 Ullmann, W.
      3 Tyler, Elizabeth
      3 Tyack, Geoffrey
      3 Tyacke, N.R.N.
      3 Twaddle, M.J.
      3 Turner, Sarah
      3 Turner, Sam
      3 Turner, G.L.E.
      3 Turnbull, G.L.
      3 Tuck, J.A.
      3 Trythall, J. William D.
      3 Tripp, Charles R.H.
      3 Townshend, C.J.N.
      3 Tomlin, R.S.O.
      3 Tolliday, Steven W.
      3 Todd, Selina
      3 Thorpe, Andrew J.
      3 Thompson, E.P.
      3 Thompson, David M.
      3 Thom, Deborah
      3 Thomas, James H.
      3 Taylor, P.G.
      3 Taylor, James
      3 Taylor, J.
      3 Tarlow, Sarah
      3 Tanner, Duncan M.
      3 Taithe, Bertrand O.
      3 Swingewood, A.W.
      3 Sweetman, J.E.
      3 Sutherland, C. H. V.
      3 Sumner, James
      3 Studd, J. Robin
      3 Strobl, Gerwin
      3 Street, Joe
      3 Street, J.
      3 Strauss, J.
      3 Stoyle, Mark J.
      3 Stokes, Raymond G.
      3 Stokes, Melvyn B.
      3 Stevenson, J.
      3 Steinberg, Jonathan
      3 Starr, Rebecca K.
      3 Stanley, N.
      3 Stanley, M.J.
      3 Stachura, Peter D.
      3 Spurr, John
      3 Spufford, P.
      3 Spohr, A.R. Kristina
      3 Spiers, E.M.
      3 Speck, William A.
      3 Spawforth, Anthony
      3 Spalding, Roger H.
      3 Spackman, Stephen G.F.
      3 Solkin, David H.
      3 Smith, Rowland
      3 Smith, R.E.F.
      3 Smith, M.S.
      3 Smith, Llinos O.W.
      3 Smith, Lesley
      3 Smith, G. Rex
      3 Smith, Elise
      3 Smith, D. Mack
      3 Smith, D.M.
      3 Smith, Catherine A.
      3 Sluglett, P.J.
      3 Slater, Terry R.
      3 Slack, Paul A.
      3 Skinner, Quentin R.D.
      3 Simpson, Michael A.
      3 Simpson, John M.
      3 Shrimpton, N.G.
      3 Shock, M.
      3 Shiels, William J.
      3 Shiels, William
      3 Shepherd, M.A.
      3 Sheils, W.J.
      3 Sharpe, James
      3 Shamdasani, Sonu
      3 Service, Robert J.
      3 Seed, G.
      3 Searle, Geoffrey R.
      3 Scroop, Daniel
      3 Scott, Katie
      3 Schulze, Kirsten E.
      3 Schram, S.R.
      3 Schmitt, C.B.
      3 Sayer, Derek
      3 Satzinger, Helga
      3 Sarson, Steven J.
      3 Sanderson, J.M.
      3 Sabin, Philip
      3 Ryan, Joan A.
      3 Russell, C.S.R.
      3 Rushton, Peter
      3 Roy, Ian
      3 Rowlandson, Jane L.
      3 Rothschild, Emma
      3 Roskell, J.S.
      3 Röhrig Assunção, Matthias
      3 Röhl, John C.G.
      3 Rodriguez-Salgado, Maria-José
      3 Rodger, R.G.
      3 Roberts, Penny
      3 Rimmer, D.
      3 Riley, P.W.J.
      3 Richmond, J.C.B.
      3 Ribeiro de Meneses, Filipe
      3 Rhodes, P.J.
      3 Reynolds, Joyce M.
      3 Reynolds, D.J.
      3 Rex, Richard A.
      3 Reinders, R.C.
      3 Rees, T.J.
      3 Reese, T.R.
      3 Reeder, D.A.
      3 Read, D.
      3 Read, B.
      3 Rawlings, Louis
      3 Rawcliffe, Carole
      3 Rattansi, P.M.
      3 Ranger, Terence O.
      3 Rady, Martyn C.
      3 Quintrell, Brian W.
      3 Quilley, Geoffrey
      3 Purvis, June
      3 Purcell, N.
      3 Pugh, M.D.
      3 Pravda, A.
      3 Pluciennik, Mark
      3 Pinker, R.A.
      3 Pimlott, B.J.
      3 Pick, Daniel M.
      3 Phillips, Jonathan
      3 Phillips, Colin B.
      3 Phillips, C.B.
      3 Philip, G.D.E.
      3 Peter, L.F.
      3 Pennington, D.H.
      3 Peniston-Bird, Corinna
      3 Pearl, Valerie L.
      3 Paulsson, G. Steve
      3 Parkinson, Gavin
      3 Park, David
      3 Pandey, B.N.
      3 Palliser, D.M.
      3 Pagden, A.R.D.
      3 Oxley, Deborah J.
      3 Oxley, Deborah
      3 Overy, R.J.
      3 Overy, Richard J.
      3 Overton, Mark
      3 Ó Tuathaigh, Gearóid
      3 Omissi, David E.
      3 O'Leary, D. Brendan
      3 Oldridge, Darren
      3 Ó hAnnracháin, Tadhg
      3 O'Halpin, Eunan J.
      3 Ogden, P.E.
      3 O'Donoghue, Heather
      3 Ó Cróinín, Dáibhí
      3 O'Brien, Michael
      3 O'Brien, G.
      3 Nutton, Vivian
      3 Nuechterlein, Jeanne
      3 Nield, K.H.
      3 Nicholas, Siân H.
      3 Newton, Scott
      3 Newman, R.K.
      3 Nash, D.E.M.
      3 Naphy, William G.
      3 Murray, A.
      3 Murdoch, Steve
      3 Murdoch, Alexander J.
      3 Mumm, Susan
      3 Mulligan, William
      3 Moxon, Ian
      3 Moss, Rachel
      3 Mosse, W.E.
      3 Morriss, Roger
      3 Morrissey, Susan
      3 Morrison, I.A.
      3 Morris, Jonathan
      3 Morison, J.D.
      3 Morgan, Victor F.G.
      3 Morgan, P.T.J.
      3 Morgan, Iwan
      3 Morgan, Gwenda
      3 More, Charles R.V.
      3 Moran, Gerard
      3 Molland, A.G.
      3 Moggridge, D.E.
      3 Miskell, Louise
      3 Minogue, K.R.
      3 Milsom, S.F.C.
      3 Milne, Gustav
      3 Michie, Ranald C.
      3 Mendelsohn, J. Andrew
      3 Mears, Natalie
      3 Meadows, A.J.
      3 McVey, Ruth  T.
      3 McShane, Angela
      3 McParland, Edward
      3 McMillan, James F.
      3 McMahon, Deirdre
      3 McHardy, Alison K.
      3 McGrath, Elizabeth
      3 McGrath, Charles Ivar
      3 McFarlane, A.
      3 McElligott, Anthony
      3 McDonald, Nicola
      3 McCrone, D.
      3 McCormick, Leanne
      3 McClelland, V. Alan
      3 McCafferty, John
      3 Mayall, James
      3 Maxwell, David J.P.
      3 Mattingly, David J.
      3 Matless, David
      3 Martin, Geoffrey H.
      3 Martin, D.A.
      3 Marsden, W.E.
      3 Marritt, Stephen
      3 Marcombe, David
      3 Mansell, A.L.
      3 Mango, Cyril
      3 Mandler, Peter
      3 Magdalino, P.
      3 MacLean, Simon J.
      3 Mackay, A.I.K.
      3 Machin, G.I.T.
      3 Macdougall, Norman A.T.
      3 Macdonald, Catriona M.M.
      3 MacDonald, Callum A.
      3 Luscombe, David E.
      3 Luddy, Maria
      3 Luckett, R.
      3 Lowe, H.D.
      3 Loughlin, James P.
      3 Loseby, Simon
      3 Longmore, Jane
      3 Loizos, P.
      3 Loftus, Donna
      3 Loach, S. Jennifer
      3 Lloyd, Sarah
      3 Lloyd-Jones, Roger
      3 Llewellyn, Nigel G.
      3 Llewellyn, Nigel
      3 Lienhardt, R.G.
      3 Liddy, Christian D.
      3 Lewis, Joanna E.
      3 Lewis, Jill J.
      3 Lewis, G.L.
      3 Leonardi, Cherry
      3 Le May, G.H.L.
      3 Laxton, P.
      3 Lavelle, Ryan L.
      3 Laurence, E. Anne
      3 Lancaster, William
      3 Lambert, W.G.
      3 Lambert, David
      3 Knight, Roger J.B.
      3 Kitch, M.J.
      3 Kitchen, Kenneth A.
      3 Kirk, Neville
      3 Kirby, D.P.
      3 Kidambi, Prashant
      3 Keynes, S.D.
      3 Kennedy, Liam
      3 Kennedy, D.L.
      3 Kenefick, William
      3 Kempshall, Matthew S.
      3 Kempshall, Matthew
      3 Kemp, Betty
      3 Kelly, James
      3 Keller, Alex G.
      3 Keith-Lucas, B.
      3 Keene, Derek J.
      3 Kaser, M.C.
      3 Kaplanoff, Mark D.
      3 Judt, T.R.
      3 Jotischky, Andrew
      3 Jones, William D.
      3 Jones, R. Merfyn
      3 Jones, G.G.
      3 Jones, G. D. B.
      3 Jones, Charles
      3 Jones, Bill
      3 Johnson, R.W.
      3 Johnson, Paul A.
      3 Johnson, D.S.
      3 John, Michael F.
      3 Jenkinson, Jacqueline L.M.
      3 Jeffreys-Jones, Rhodri
      3 James, W.R.
      3 James, M.E.
      3 James, E.
      3 Jahn, Hubertus F.
      3 Jackson, Mark A.
      3 Jackson, Julian T.
      3 Jackson, Gordon
      3 Ingram, Martin J.
      3 Imber, C.
      3 Iliffe, Robert C.
      3 Hutchison, Iain G.C.
      3 Hunter, Michael C.W.
      3 Hunt, E.D.
      3 Hughes, Annemarie
      3 Hughes, Ann
      3 Hudson, Patricia
      3 Howkins, Alun John
      3 Houston, R.A.
      3 House, John
      3 Houlbrooke, Ralph A.
      3 Hosking, G.A.
      3 Hornblower, N.S.R.
      3 Hopwood, Nick D.
      3 Hont, Istvan
      3 Holmes, George A.
      3 Holmes, Catherine J.
      3 Holmes, C.A.
      3 Hodgett, G.A.J.
      3 Hipkin, Stephen A.
      3 Hinds, G.M.
      3 Hind, J.G.F.
      3 Hills, C.M.
      3 Hills, Catherine M.
      3 Hill, J.
      3 Higgs, M.S.
      3 Heuman, Gad J.
      3 Hennessy, C.A.M.
      3 Henig, Ruth B.
      3 Heffernan, Mike
      3 Headlam-Morley, Agnes
      3 Haydon, Colin M.
      3 Hawting, G.R.
      3 Hawkins, Michael
      3 Hassall, M.W.C.
      3 Haselgrove, Colin
      3 Harvey, Charles E.
      3 Harris, Mary N.
      3 Harris, Jason
      3 Harris, D.R.
      3 Harrington, Ralph
      3 Harley, J.B.
      3 Hanak, H.
      3 Hamilton, Sarah M.
      3 Hamilton, Bernard F.
      3 Halsall, Guy
      3 Halliday, Fred
      3 Hallett, Mark
      3 Habakkuk, H.J.
      3 Haakonssen, Knud
      3 Grossman, J.
      3 Griffiths, Clare V.J.
      3 Griffin, Miriam T.
      3 Griffin, C.P.
      3 Gregory, Adrian M.
      3 Gregor, Neil
      3 Green, Christopher
      3 Grant, Oliver
      3 Graham, Helen E.
      3 Gowing, Laura
      3 Gourvish, T.R.
      3 Gould, William
      3 Gordon, Federick B.
      3 Gordon, F. Bruce
      3 Gordon, Eleanor J.
      3 Goose, Nigel
      3 Goodman, D.C.
      3 Goodman, Anthony E.
      3 Goodare, Julian
      3 Gombrich, R.F.
      3 Goldthorpe, J.
      3 Golby, John M.
      3 Golby, J.M.
      3 Goebel, Stefan
      3 Goddard, Richard
      3 Gleadle, Kathryn J.
      3 Given-Wilson, Christopher J.
      3 Gillett, E.
      3 Gildea, R.N.
      3 Giddens, A.
      3 Gibson, Alex J.
      3 Gibbs, G.C.
      3 Ghosh, Anindita
      3 Gerrard, Chris
      3 Geiger, Till
      3 Gatrell, Peter W.
      3 Garside, W.R.
      3 French, R.A.
      3 French, Henry
      3 Freeden, M.S.
      3 Franklin, David G.
      3 Frankish, A.
      3 Foster, R.F.
      3 Forty, J.A.
      3 Fortna, Benjamin
      3 Forrestal, Alison
      3 Ford, G. Alan
      3 Foot, Rosemary J.
      3 Foot, M.R.D.
      3 Fitzpatrick, David
      3 Finnis, J.M.
      3 Finley, M. I.
      3 Fincham, Kenneth
      3 Field, F.
      3 Ferente, Serena
      3 Fenske, James
      3 Fennell, J.L.I.
      3 Fenlon, I.A.
      3 Feehan, Laurie J.
      3 Fearon, Peter S.
      3 Evans, Gillian R.
      3 Evans, Eric J.
      3 Esteves, Rui
      3 Erdozain, Dominic
      3 English, Barbara A.
      3 Endfield, Georgina
      3 Elvin, J.M.D.
      3 Ellis, Steven
      3 Elliott, J.H.
      3 Eldridge, Colin C.
      3 Eldridge, C.C.
      3 Edwards, Owen Dudley
      3 Dyer, C.C
      3 Dupree, Marguerite
      3 Dunn, J.M.
      3 Dunbabin, Jean H.
      3 Dudbridge, Glen
      3 Doyle, Shane
      3 Doyle, Barry
      3 Donnachie, Ian L.
      3 Dodgshorn, Robert A.
      3 Ditchfield, Grayson M.
      3 Ditchfield, G.M.
      3 Dickson, P.G.M.
      3 Dickson, M. Gary
      3 Dickson, David
      3 Dickinson, P.G.M.
      3 Deuchler, Martina
      3 Derry, J.W.
      3 Derry, John W.
      3 Denton, Jeffrey H.
      3 Deletant, Dennis J.
      3 de Groot, Joanna
      3 De Groot, Jerry
      3 Davies, Wendy E.
      3 Davies, R. Rees
      3 Davies, P.N.
      3 Davies, John K.
      3 Daunton, Martin
      3 Daniels, C.M.
      3 Dabhoiwala, Faramerz
      3 Cunningham, Andrew R.
      3 Cunliffe, B.W.
      3 Cubitt, Geoffrey T.
      3 Crouch, David B.
      3 Cross, M. Claire
      3 Crossley, B. Paul
      3 Crossick, Geoffrey J.
      3 Crook, J. A.
      3 Crooke, Elizabeth
      3 Crone, Patricia
      3 Crompton, Francis G.
      3 Crombie, A.C.
      3 Crisp, Olga
      3 Crawford, Martin S.
      3 Crankshaw, David
      3 Crampton, R.J.
      3 Crampton, Richard J.
      3 Cramp, Rosemary J.
      3 Cox, N.C.
      3 Cowdrey, H.E.J.
      3 Cowan, Alexander F.
      3 Cottrell, P.L.
      3 Coopey, Richard C.
      3 Cooper, M.B.
      3 Conway, Martin
      3 Collis, J.R.
      3 Collins, M.
      3 Collins, D.N.
      3 Collins, David N.
      3 Collier, S.D.W.
      3 Cohen, P.S.
      3 Coates, Peter A.
      3 Clout, H.D.
      3 Clough, C.H.
      3 Clifton, R.
      3 Clavin, Patricia M.
      3 Clark, G.S.R. Kitson
      3 Clarke, E.S.
      3 Clark, Christopher M.
      3 Clapp, B.W.
      3 Clancy, Thomas
      3 Chinn, Carl S.A.
      3 Chibnall, Marjorie M.
      3 Charmley, John D.
      3 Charlesworth, A.
      3 Ceserani, David
      3 Caygill, Howard
      3 Casey, Steven
      3 Casey, J.G.
      3 Cartledge, Paul A.
